AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4116.025641,4130.25641,4126.282051,3950.897435,4102.948718,4102.179487,4105.769231,4109.487179,4116.794872,4107.051282,4109.871795,4136.666666,4106.666666,4123.717948
4123.076923,4131.153846,4121.025641,3951.02564,4106.025641,4104.230769,4109.615384,4110.897436,4117.692307,4106.538461,4107.179487,4146.538461,4110.128205,4127.692307
4113.974359,4118.589743,4105.769231,3940.128205,4088.589743,4093.076923,4096.153846,4097.179487,4107.179487,4094.358974,4096.410256,4138.076923,4105.897436,4128.589743
4109.615384,4115.769231,4103.846154,3936.794871,4086.025641,4091.794871,4091.794871,4095.76923,4102.564102,4093.461538,4098.076923,4133.076923,4106.153846,4127.564102
4117.435897,4123.205128,4110.384615,3938.589743,4101.282051,4108.205128,4108.974359,4110.128205,4112.435897,4111.538461,4107.435897,4139.871795,4112.564102,4127.692307
4109.615384,4116.410256,4100.641025,3931.410256,4095.51282,4106.153846,4110.897436,4106.666666,4112.307692,4107.564102,4098.205128,4128.589743,4101.410256,4126.538461
4090.128205,4098.461538,4084.230769,3919.743589,4078.589743,4082.692307,4088.717948,4091.025641,4102.179487,4091.538461,4080.76923,4108.076923,4086.153846,4124.871795
4097.820512,4101.538461,4091.923077,3924.615384,4087.564102,4084.871795,4087.051282,4098.846154,4108.846154,4104.487179,4089.743589,4114.358974,4098.333333,4126.153846
4118.589743,4114.358974,4110.51282,3936.538461,4103.076923,4109.230769,4112.051282,4120.384615,4124.743589,4122.692307,4108.846154,4133.461538,4116.282051,4128.846154
4111.666666,4109.230769,4109.230769,3932.435897,4096.794871,4107.051282,4115,4120.128205,4120.641025,4116.666666,4105.25641,4136.410256,4110.128205,4127.051282
4093.717948,4098.333333,4096.794871,3925.897435,4087.692307,4087.948718,4097.820512,4106.282051,4107.692307,4103.846154,4094.102564,4124.102564,4096.794871,4126.538461
4102.820513,4103.846154,4100.897436,3935.128204,4098.461538,4095.76923,4104.230769,4115.51282,4115.51282,4114.102564,4103.717948,4121.794872,4102.051282,4128.461538
4107.948718,4106.153846,4103.205128,3932.692307,4100,4106.923077,4116.153846,4125.384615,4122.948718,4119.871795,4108.589743,4123.589743,4102.820513,4126.025641
4099.102564,4098.974359,4095.897436,3919.999999,4086.666666,4098.974359,4107.307692,4117.692307,4111.923077,4103.205128,4098.076923,4120.769231,4095.25641,4125.384615
4112.692307,4111.923077,4110.769231,3934.999999,4093.333333,4098.076923,4104.358974,4119.487179,4111.410256,4103.717948,4107.820513,4134.615384,4107.948718,4128.205128
4128.076923,4130,4128.846154,3951.923076,4103.205128,4096.923077,4104.871795,4124.102564,4121.666666,4120.25641,4122.692307,4151.410256,4123.589743,4128.076923
4123.205128,4127.948718,4125,3941.794871,4096.025641,4083.974359,4095.897436,4112.435897,4115.51282,4115.641025,4116.666666,4148.205128,4120.769231,4128.333333
4127.948718,4130.51282,4131.025641,3945.25641,4098.717948,4089.230769,4103.076923,4108.974359,4110,4109.615384,4122.179487,4153.205128,4122.435897,4130.384615
4143.333333,4142.820513,4151.794872,3965.897435,4116.538461,4107.435897,4117.435897,4115,4113.717948,4123.205128,4147.435897,4170.641026,4134.230769,4127.948718
4138.205128,4135,4151.666666,3960.51282,4117.435897,4104.487179,4110.384615,4108.589743,4112.179487,4127.307692,4150.25641,4163.333333,4132.564102,4126.923077
4127.948718,4123.205128,4141.025641,3941.666666,4109.358974,4096.794871,4102.948718,4106.923077,4115.897436,4126.923077,4137.820513,4150.641025,4127.948718,4129.358974
4126.794872,4126.666666,4138.076923,3936.410256,4112.948718,4111.410256,4114.615384,4112.179487,4116.666666,4128.076923,4134.230769,4148.717949,4125,4127.692307
4117.179487,4124.358974,4128.333333,3933.461538,4110.897436,4118.333333,4116.538461,4100.51282,4103.461538,4113.461538,4122.692307,4131.538461,4110.51282,4125.384615
4099.487179,4110.641025,4108.461538,3921.02564,4093.333333,4091.410256,4088.717948,4081.282051,4095.25641,4102.692307,4104.871795,4112.948718,4099.102564,4124.230769
4094.871795,4107.820513,4101.794871,3912.820512,4083.846154,4069.743589,4069.358974,4082.307692,4102.820513,4112.051282,4112.435897,4118.717948,4106.923077,4123.717948
4110.769231,4119.871795,4120.128205,3920.897435,4097.948718,4090.641025,4093.846154,4108.974359,4117.820513,4131.410256,4142.307692,4135.51282,4125.769231,4127.564102
4113.461538,4119.230769,4125.25641,3922.179486,4107.692307,4107.948718,4116.153846,4123.974359,4122.820513,4132.307692,4142.179487,4128.974359,4123.461538,4128.461538
4104.615384,4111.153846,4112.564102,3914.358974,4097.051282,4097.435897,4109.358974,4115.769231,4117.435897,4120.128205,4125.769231,4114.871795,4109.358974,4126.025641
4114.743589,4120.128205,4120.51282,3918.974358,4093.974359,4099.358974,4110.25641,4116.025641,4118.205128,4121.282051,4136.153846,4126.282051,4115.897436,4127.307692
4128.205128,4131.282051,4134.615384,3921.153845,4101.410256,4112.051282,4121.282051,4127.179487,4122.820513,4123.589743,4143.717949,4141.282051,4126.538461,4128.205128
4132.564102,4131.923077,4133.333333,3913.205128,4105.384615,4116.282051,4127.564102,4128.333333,4117.820513,4117.692307,4131.666666,4142.820513,4127.051282,4126.410256
4144.358974,4139.230769,4140.51282,3915.25641,4108.589743,4116.538461,4132.564102,4125.641025,4118.461538,4121.410256,4133.076923,4150.641025,4133.717948,4127.179487
4152.564102,4149.487179,4157.179487,3922.564102,4113.974359,4115.128205,4132.564102,4132.435897,4130.641025,4135.769231,4149.74359,4160.25641,4144.230769,4125
4137.948718,4135.769231,4147.564102,3913.205128,4108.205128,4105,4120.128205,4131.923077,4127.179487,4136.538461,4145.769231,4145.51282,4136.923077,4121.025641
4120.641025,4114.871795,4125.641025,3903.974358,4098.589743,4092.435897,4106.538461,4119.102564,4116.153846,4128.461538,4131.025641,4127.051282,4123.333333,4125.25641
4118.461538,4117.820513,4126.666666,3907.692307,4104.615384,4092.051282,4107.307692,4116.794872,4120,4133.974359,4136.794872,4128.205128,4125.128205,4127.307692
4118.333333,4128.076923,4136.282051,3910.51282,4114.102564,4098.205128,4115,4122.051282,4126.025641,4145.897436,4151.410256,4132.820513,4131.794872,4123.846154
4116.282051,4126.410256,4133.333333,3908.333333,4115.51282,4099.743589,4116.153846,4120.25641,4123.846154,4146.666666,4152.692307,4133.461538,4132.051282,4125.25641
4117.948718,4123.461538,4124.230769,3905.897435,4119.615384,4101.794871,4115,4116.025641,4122.179487,4137.692307,4142.307692,4133.205128,4126.923077,4127.307692
4124.230769,4131.923077,4128.076923,3907.820512,4125.769231,4108.589743,4119.358974,4123.846154,4126.153846,4140.25641,4140.51282,4136.923077,4129.358974,4123.974359
4135.769231,4142.692307,4143.076923,3914.230769,4126.153846,4115.25641,4128.461538,4136.666666,4134.871795,4153.076923,4152.051282,4149.487179,4140,4122.692307
4139.871795,4137.435897,4142.564102,3909.358974,4117.692307,4117.948718,4131.923077,4131.794872,4132.307692,4144.74359,4154.102564,4150.641025,4136.923077,4124.743589
4133.205128,4127.435897,4133.589743,3892.948717,4111.666666,4116.153846,4125.128205,4121.538461,4122.692307,4128.076923,4141.282051,4137.435897,4126.538461,4123.076923
4135.25641,4135.51282,4140.641025,3891.282051,4113.205128,4109.615384,4116.538461,4131.025641,4133.974359,4141.410256,4145.128205,4145,4135,4123.333333
4138.461538,4139.871795,4148.461538,3894.743589,4111.282051,4101.282051,4105.25641,4126.538461,4138.461538,4148.717949,4156.282051,4157.179487,4142.307692,4127.051282
4128.974359,4129.487179,4141.666666,3884.487179,4107.051282,4100.641025,4098.333333,4104.871795,4118.333333,4123.205128,4144.487179,4144.102564,4125.897436,4126.923077
4119.871795,4125.384615,4136.025641,3877.307692,4107.564102,4104.230769,4101.794871,4103.333333,4111.666666,4111.923077,4132.564102,4130.51282,4114.230769,4126.153846
4108.076923,4116.923077,4125,3871.28205,4097.948718,4093.974359,4091.794871,4101.794871,4115.769231,4112.692307,4130.25641,4122.051282,4112.179487,4124.487179
4090.128205,4100.25641,4106.282051,3858.076922,4084.743589,4077.692307,4072.564102,4085.25641,4105.897436,4096.282051,4115.51282,4108.333333,4100.76923,4124.743589
4096.025641,4108.333333,4112.948718,3866.666666,4099.871795,4088.333333,4089.102564,4098.205128,4110.769231,4103.461538,4113.974359,4110.897436,4103.333333,4129.615384
4115.769231,4123.461538,4131.538461,3890.897435,4121.923077,4108.333333,4116.282051,4122.564102,4132.948718,4136.794872,4137.564102,4127.692307,4122.820513,4130.384615
4113.461538,4118.717948,4127.564102,3895.641025,4118.076923,4105.128205,4108.076923,4117.692307,4134.871795,4138.974359,4140.897436,4131.025641,4125.128205,4125.25641
4105.128205,4118.076923,4116.153846,3893.461538,4109.871795,4103.205128,4104.358974,4120,4133.974359,4125.128205,4123.846154,4123.974359,4115.897436,4122.307692
4102.692307,4117.820513,4111.153846,3898.717948,4105.769231,4106.666666,4115.641025,4126.282051,4138.589743,4128.205128,4118.205128,4112.179487,4111.538461,4124.487179
4096.794871,4107.435897,4106.282051,3903.846153,4097.948718,4100.51282,4107.948718,4114.230769,4135.51282,4129.615384,4122.435897,4106.794872,4110.384615,4127.307692
4094.743589,4106.666666,4105.128205,3909.743589,4095.25641,4098.461538,4098.076923,4113.717948,4136.282051,4126.025641,4126.538461,4116.282051,4116.794872,4125.641025
4098.974359,4113.846154,4108.846154,3914.487179,4098.589743,4098.589743,4101.153846,4120.641025,4138.974359,4129.871795,4133.589743,4121.538461,4124.743589,4123.076923
4104.743589,4118.076923,4113.205128,3917.051281,4100.51282,4096.794871,4103.333333,4114.487179,4138.333333,4129.487179,4143.076923,4123.461538,4123.717948,4123.461538
4111.410256,4117.948718,4117.820513,3922.564102,4102.692307,4101.410256,4106.666666,4111.410256,4138.076923,4114.358974,4141.923077,4128.076923,4119.615384,4125
4111.666666,4116.025641,4118.589743,3923.589743,4106.538461,4106.282051,4114.358974,4120.641025,4142.179487,4101.153846,4131.410256,4127.948718,4118.589743,4125.384615
4105.769231,4113.717948,4113.974359,3919.487179,4101.666666,4100,4108.333333,4113.076923,4138.333333,4093.589743,4118.717948,4123.461538,4111.538461,4123.974359
4108.461538,4114.871795,4112.435897,3928.974358,4093.589743,4095.641025,4096.923077,4097.564102,4132.564102,4086.282051,4114.871795,4123.333333,4104.230769,4122.564102
4113.333333,4115.641025,4111.923077,3944.102563,4096.923077,4100.51282,4101.025641,4104.487179,4143.461538,4089.615384,4119.743589,4125.641025,4107.564102,4125.384615
4111.538461,4114.358974,4113.461538,3954.871794,4104.615384,4106.410256,4109.743589,4116.923077,4158.974359,4105.641025,4121.025641,4127.435897,4114.487179,4127.435897
4120.897436,4120.641025,4127.179487,3979.358974,4110.641025,4116.282051,4120.897436,4124.487179,4170.128205,4124.487179,4125.384615,4135.25641,4124.358974,4124.743589
4132.051282,4126.282051,4139.871795,4009.102564,4112.948718,4117.307692,4124.358974,4125.641025,4173.846154,4134.871795,4140.641025,4141.794872,4134.615384,4123.717948
4120.51282,4120.25641,4133.589743,4023.717948,4107.435897,4104.358974,4107.820513,4112.435897,4165.51282,4126.794872,4144.487179,4134.871795,4127.564102,4126.923077
4102.948718,4108.589743,4122.179487,4035.128205,4096.410256,4093.076923,4088.589743,4097.435897,4152.564102,4110.769231,4124.743589,4121.282051,4110.641025,4129.743589
4101.153846,4106.538461,4126.666666,4057.307692,4092.179487,4087.948718,4083.205128,4098.974359,4156.282051,4107.051282,4113.205128,4119.102564,4108.717948,4128.205128
4105,4113.205128,4135.51282,4080.641025,4094.102564,4087.948718,4087.435897,4107.051282,4170.51282,4112.179487,4120.51282,4124.230769,4116.153846,4125.641025
4106.282051,4114.358974,4129.487179,4097.051282,4092.307692,4090.384615,4090.51282,4102.948718,4166.538461,4107.692307,4119.743589,4123.846154,4114.615384,4125.641025
4113.076923,4120.897436,4128.974359,4114.871795,4100.897436,4101.666666,4099.487179,4105.51282,4162.307692,4105.897436,4117.564102,4129.102564,4115.769231,4126.666666
4120.384615,4129.487179,4135.128205,4125.897436,4111.282051,4107.820513,4101.538461,4111.538461,4168.076923,4116.025641,4123.076923,4137.820513,4122.692307,4125.641025
4117.692307,4125.51282,4127.435897,4123.974359,4105.769231,4101.794871,4098.717948,4116.410256,4175,4121.666666,4121.538461,4136.923077,4123.589743,4125.641025
4116.282051,4121.794872,4123.717948,4127.435897,4106.025641,4109.230769,4112.307692,4130.51282,4186.410256,4123.846154,4116.794872,4138.717949,4124.230769,4127.692307
4120.51282,4125.128205,4134.230769,4135.51282,4115.641025,4119.358974,4121.923077,4132.564102,4188.974359,4129.871795,4122.948718,4145.51282,4127.051282,4126.153846
4121.025641,4125.128205,4137.307692,4135.128205,4113.461538,4111.794872,4115.897436,4122.179487,4181.410256,4132.564102,4132.820513,4144.74359,4128.717948,4125.51282
4115.51282,4118.333333,4134.358974,4129.230769,4103.974359,4100.51282,4107.179487,4119.615384,4180.897436,4131.794872,4132.820513,4141.282051,4130.384615,4126.923077
4119.871795,4120.641025,4147.692307,4134.871795,4112.820513,4111.153846,4113.461538,4131.282051,4191.153846,4140.128205,4136.282051,4149.358974,4135.769231,4126.282051
4125,4123.205128,4150.25641,4133.846154,4119.487179,4121.025641,4122.820513,4134.102564,4193.076923,4138.333333,4131.538461,4147.051282,4132.948718,4126.025641
4112.692307,4114.230769,4131.666666,4117.051282,4105.769231,4108.205128,4115.128205,4122.179487,4183.205128,4119.487179,4114.871795,4129.871795,4121.025641,4126.410256
4106.282051,4112.692307,4126.410256,4111.538461,4102.692307,4098.333333,4103.076923,4113.461538,4179.102564,4113.717948,4105.641025,4124.230769,4116.923077,4125.897436
4111.153846,4115.384615,4127.435897,4109.230769,4108.461538,4095.641025,4096.153846,4104.871795,4176.923077,4108.205128,4096.794871,4122.948718,4114.487179,4127.307692
4108.717948,4108.461538,4125.51282,4095.384615,4107.051282,4096.666666,4096.025641,4101.025641,4176.282051,4095.51282,4092.307692,4120.51282,4111.410256,4129.871795
4106.538461,4101.666666,4128.717948,4085,4104.871795,4097.820512,4094.615384,4104.358974,4178.461538,4097.948718,4101.282051,4127.435897,4115.384615,4127.820513
4115.769231,4111.666666,4135.51282,4087.564102,4109.871795,4101.923077,4101.025641,4109.487179,4182.564102,4111.538461,4106.025641,4135.641025,4121.923077,4123.076923
4120,4120.25641,4131.923077,4081.025641,4113.974359,4106.153846,4114.871795,4114.871795,4187.307692,4112.692307,4098.076923,4129.230769,4118.205128,4124.871795
4114.487179,4114.102564,4125.769231,4060,4111.794872,4102.820513,4114.102564,4123.461538,4195.897436,4110.769231,4099.615384,4124.102564,4116.410256,4127.692307
4113.461538,4112.692307,4127.564102,4047.435897,4110.384615,4099.871795,4105.25641,4125.897436,4200.25641,4117.820513,4110.769231,4128.846154,4124.743589,4123.974359
4110.51282,4115.128205,4124.230769,4039.615384,4105.384615,4098.589743,4100.641025,4109.102564,4187.051282,4109.615384,4108.205128,4123.205128,4118.333333,4125.25641
4115.641025,4122.051282,4129.487179,4032.820512,4109.487179,4107.564102,4110.384615,4106.153846,4182.692308,4100.128205,4110.769231,4121.794872,4108.846154,4129.743589
4131.794872,4133.974359,4151.794872,4040.641025,4123.461538,4115.51282,4119.487179,4122.051282,4193.076923,4117.051282,4132.179487,4139.102564,4119.615384,4126.282051
4127.179487,4126.410256,4155.769231,4041.538461,4112.820513,4095.25641,4098.076923,4112.179487,4189.358974,4122.692307,4137.692307,4142.692307,4122.051282,4121.410256
4106.794872,4102.179487,4138.974359,4017.948717,4085.76923,4072.051282,4074.487179,4091.153846,4179.358974,4102.179487,4119.358974,4123.461538,4102.820513,4122.948718
4107.692307,4100.384615,4138.974359,4010.641025,4087.820512,4080.897436,4085.128205,4100.76923,4182.948718,4103.076923,4123.589743,4121.923077,4105.25641,4125.51282
4118.846154,4117.051282,4148.589743,4024.487179,4108.461538,4098.205128,4102.307692,4114.743589,4189.487179,4123.333333,4141.666666,4134.615384,4127.435897,4123.205128
4112.435897,4115.25641,4136.153846,4019.230769,4105.897436,4097.179487,4093.333333,4102.692307,4186.794872,4117.820513,4127.948718,4128.717948,4123.076923,4122.435897
4106.153846,4108.589743,4123.974359,4011.153846,4097.820512,4098.717948,4095.384615,4104.358974,4190.897436,4107.692307,4107.820513,4119.615384,4109.871795,4126.923077
4108.846154,4110.769231,4128.333333,4024.358974,4103.974359,4102.051282,4112.435897,4124.230769,4200.769231,4115.769231,4115.51282,4121.538461,4116.153846,4128.461538
4105.128205,4105.769231,4130.25641,4037.179487,4106.666666,4094.615384,4104.102564,4117.051282,4194.74359,4113.589743,4121.025641,4120.25641,4119.230769,4125.51282
4104.743589,4106.025641,4129.871795,4047.820512,4110.25641,4100.76923,4100,4103.589743,4182.307692,4105,4115.641025,4118.717948,4112.820513,4122.948718
4106.923077,4109.230769,4127.307692,4059.102564,4112.820513,4106.538461,4106.666666,4101.410256,4179.102564,4103.974359,4116.282051,4113.589743,4106.794872,4123.076923
4097.435897,4098.076923,4117.435897,4063.461538,4101.410256,4087.179487,4088.846154,4091.538461,4174.615384,4098.076923,4115.25641,4100.641025,4097.692307,4125.384615
4091.153846,4091.282051,4112.435897,4071.794871,4095.384615,4078.333333,4074.743589,4086.666666,4167.948718,4093.846154,4110,4097.435897,4093.076923,4125.769231
4099.743589,4101.794871,4116.153846,4086.794871,4103.076923,4091.666666,4093.205128,4096.538461,4174.74359,4099.230769,4107.307692,4104.487179,4100.384615,4126.538461
